Queríamos,VERB,querer
ir,VERB,ir
un,DET,uno
grupo,NOUN,grupo
de,ADP,de
8,NUM,8
personas,NOUN,persona
-,PUNCT,-
por,ADP,por
lo,PRON,él
que,PRON,que
cabríamos,VERB,cabríir
en,ADP,en
la,DET,el
casa,NOUN,casa
grande,ADJ,grande
-,PUNCT,-
pero,CCONJ,pero
la,DET,el
dueña,NOUN,dueña
de,ADP,de
la,DET,el
casa,NOUN,casa
nos,PRON,yo
dijo,VERB,decir
que,SCONJ,que
para,ADP,para
hacer,VERB,hacer
uso,NOUN,uso
de,ADP,de
la,DET,el
piscina,NOUN,piscina
teníamos,VERB,tener
que,SCONJ,que
alquilar,VERB,alquilar
las,DET,el
dos,NUM,dos
casas,NOUN,casa
.,PUNCT,.
En,ADP,en
tan,NOUN,tan
sólo,ADV,sólo
3,NUM,3
pasos,NOUN,paso
",",PUNCT,","
cualquier,DET,cualquiera
usuario,NOUN,usuario
podrá,AUX,poder
contratar,VERB,contratar
su,DET,su
envío,NOUN,envío
on,DET,on
-,PUNCT,-
line,ADJ,line
",",PUNCT,","
sin,ADP,sin
necesidad,NOUN,necesidad
de,ADP,de
desplazamientos,NOUN,desplazamiento
.,PUNCT,.
En,ADP,en
la,DET,el
actualidad,NOUN,actualidad
la,DET,el
máquina,NOUN,máquina
Torres,PROPN,Torres
Quevedo,PROPN,Quevedo
se,PRON,él
conserva,VERB,conservar
en,ADP,en
el,DET,el
museo,NOUN,museo
de,ADP,de
la,DET,el
ETS,PROPN,ETS
de,ADP,de
Ingenieros,PROPN,Ingenieros
de,ADP,de
Caminos,PROPN,Caminos
de,ADP,de
la,DET,el
Universidad,PROPN,Universidad
Politécnica,PROPN,Politécnica
de,ADP,de
Madrid,PROPN,Madrid
.,PUNCT,.
Las,DET,el
dos,NUM,dos
opciones,NOUN,opción
son,AUX,ser
meditables,ADJ,meditabl
.,PUNCT,.
Se,PRON,él
introdujo,VERB,introducir
por,ADP,por
primera,ADJ,primero
vez,NOUN,vez
en,ADP,en
el,DET,el
Mobile,PROPN,Mobile
World,PROPN,World
Congress,PROPN,Congress
en,ADP,en
febrero,NOUN,febrero
de,ADP,de
2008,NUM,2008
",",PUNCT,","
y,CCONJ,y
fue,AUX,ser
lanzado,VERB,lanzar
el,DET,el
26,NUM,26
de,ADP,de
mayo,NOUN,mayo
de,ADP,de
2008,NUM,2008
para,ADP,para
€,SYM,€
350,NUM,350
antes,ADV,antes
de,ADP,de
impuestos,NOUN,impuesto
y,CCONJ,y
subsidios,NOUN,subsidio
.,PUNCT,.
Por,ADP,por
tanto,NOUN,tanto
",",PUNCT,","
se,PRON,él
llama,VERB,llamar
a,ADP,a
la,DET,el
comunidad,NOUN,comunidad
mundial,ADJ,mundial
a,ADP,a
que,SCONJ,que
garantice,VERB,garantizar
dichos,ADJ,dicho
derechos,NOUN,derecho
y,CCONJ,y
prevenga,VERB,prevenir
que,SCONJ,que
no,ADV,no
se,PRON,él
autoricen,VERB,autorizar
por,ADP,por
autoridades,NOUN,autoridad
públicas,ADJ,público
hostiles,ADJ,hostil
.,PUNCT,.
En,ADP,en
la,DET,el
creación,NOUN,creación
del,ADP,del
banco,NOUN,banco
Luzzatti,PROPN,Luzzatti
se,PRON,él
inspiró,VERB,inspirar
en,ADP,en
las,DET,el
',SYM,'
asociaciones,NOUN,asociación
de,ADP,de
crédito,NOUN,crédito
',SYM,'
desarrolladas,ADJ,desarrollado
por,ADP,por
Hermann,PROPN,Hermann
Schulze,PROPN,Schulze
-,PUNCT,-
Delitzsch,PROPN,Delitzsch
en,ADP,en
Alemania,PROPN,Alemania
una,DET,uno
década,NOUN,década
antes,ADV,antes
.,PUNCT,.
En,ADP,en
el,DET,el
año,NOUN,año
2010,NUM,2010
tenía,VERB,tener
una,DET,uno
población,NOUN,población
de,ADP,de
175,NUM,175
habitantes,NOUN,habitante
y,CCONJ,y
una,DET,uno
densidad,NOUN,densidad
poblacional,ADJ,poblacional
de,ADP,de
"1,9",NUM,1.9
personas,NOUN,persona
por,ADP,por
km²,NOUN,km²
.,PUNCT,.
Su,DET,su
",",PUNCT,","
por,ADP,por
el,DET,el
momento,NOUN,momento
",",PUNCT,","
última,ADJ,último
experiencia,NOUN,experiencia
interpretativa,ADJ,interpretativo
ha,AUX,haber
sido,AUX,ser
la,DET,el
película,NOUN,película
Los,DET,el
años,NOUN,año
desnudos,ADJ,desnudo
(,PUNCT,(
2008,NUM,2008
),PUNCT,)
",",PUNCT,","
de,ADP,de
Dunia,PROPN,Dunia
Ayaso,PROPN,Ayaso
y,CCONJ,y
Félix,PROPN,Félix
Sabroso,PROPN,Sabroso
.,PUNCT,.
Del,ADP,del
total,NOUN,total
de,ADP,de
la,DET,el
población,NOUN,población
el,DET,el
0,NUM,0
%,SYM,%
eran,AUX,ser
hispanos,ADJ,hispano
o,CCONJ,o
latinos,ADJ,latino
de,ADP,de
cualquier,DET,cualquiera
raza,NOUN,raza
.,PUNCT,.
Ahora,ADV,ahora
",",PUNCT,","
en,ADP,en
un,DET,uno
empate,NOUN,empate
que,PRON,que
quizás,ADV,quizás
sea,AUX,ser
un,DET,uno
símbolo,NOUN,símbolo
de,ADP,de
un,DET,uno
sosiego,NOUN,sosiego
que,PRON,que
está,AUX,estar
adquiriendo,VERB,adquirir
la,DET,el
sensibilidad,NOUN,sensibilidad
andina,ADJ,andino
",",PUNCT,","
después,ADV,después
de,ADP,de
un,DET,uno
tiempo,NOUN,tiempo
de,ADP,de
combate,NOUN,combate
",",PUNCT,","
en,ADP,en
el,DET,el
que,PRON,que
improvisados,NOUN,improvisado
lidiadores,ADJ,lidiador
buscan,VERB,buscar
dar,VERB,dar
unos,DET,uno
pases,NOUN,pase
a,ADP,a
los,DET,el
animales,NOUN,animal
",",PUNCT,","
el,DET,el
cóndor,NOUN,cóndor
es,AUX,ser
separado,VERB,separar
del,ADP,del
toro,NOUN,toro
.,PUNCT,.
Sacar,VERB,sacar
un,DET,uno
disco,NOUN,disco
con,ADP,con
tantos,DET,tanto
hits,NOUN,hit
pegadizos,ADJ,pegadizo
tiene,VERB,tener
el,DET,el
riesgo,NOUN,riesgo
de,ADP,de
caer,VERB,caer
en,ADP,en
el,DET,el
olvido,NOUN,olvido
en,ADP,en
próximos,ADJ,próximo
trabajos,NOUN,trabajo
.,PUNCT,.
Fue,AUX,ser
seleccionado,VERB,seleccionar
en,ADP,en
la,DET,el
segunda,ADJ,segundo
ronda,NOUN,ronda
(,PUNCT,(
58,NUM,58
º,SYM,º
),PUNCT,)
del,ADP,del
draft,NOUN,draft
de,ADP,de
la,DET,el
NBA,PROPN,NBA
de,ADP,de
1995,NUM,1995
por,ADP,por
los,DET,el
Detroit,PROPN,Detroit
Pistons,PROPN,Pistons
.,PUNCT,.
El,DET,el
equipo,NOUN,equipo
olímpico,ADJ,olímpico
portugués,ADJ,portugués
obtuvo,VERB,obtener
las,DET,el
siguientes,ADJ,siguiente
medallas,NOUN,medalla
:,PUNCT,:
Según,ADP,según
el,DET,el
censo,NOUN,censo
de,ADP,de
2010,NUM,2010
",",PUNCT,","
había,AUX,haber
830,NUM,830
personas,NOUN,persona
residiendo,VERB,residir
en,ADP,en
el,DET,el
municipio,NOUN,municipio
de,ADP,de
Nokay,PROPN,Nokay
Lake,PROPN,Lake
.,PUNCT,.
El,DET,el
objetivo,NOUN,objetivo
del,ADP,del
IDSDR,PROPN,IDSDR
es,AUX,ser
agrupar,VERB,agrupar
a,ADP,a
los,DET,el
máximos,ADJ,máximo
representantes,NOUN,representante
del,ADP,del
diseño,NOUN,diseño
arquitectónico,ADJ,arquitectónico
y,CCONJ,y
de,ADP,de
interiores,NOUN,interior
",",PUNCT,","
tanto,ADV,tanto
del,ADP,del
mercado,NOUN,mercado
nacional,ADJ,nacional
como,SCONJ,como
extranjero,NOUN,extranjero
",",PUNCT,","
dentro,ADV,dentro
de,ADP,de
un,DET,uno
concepto,NOUN,concepto
totalmente,ADV,totalmente
innovador,NOUN,innovador
",",PUNCT,","
con,ADP,con
la,DET,el
finalidad,NOUN,finalidad
de,ADP,de
mantener,VERB,mantener
a,ADP,a
la,DET,el
vanguardia,NOUN,vanguardia
a,ADP,a
los,DET,el
profesionales,NOUN,profesional
",",PUNCT,","
estudiantes,NOUN,estudiante
de,ADP,de
la,DET,el
industria,NOUN,industria
y,CCONJ,y
público,ADJ,público
en,ADP,en
general,NOUN,general
",",PUNCT,","
que,PRON,que
podrán,AUX,poder
admirar,VERB,admirar
y,CCONJ,y
sentir,VERB,sentir
los,DET,el
mas,ADV,mas
hermosos,ADJ,hermoso
y,CCONJ,y
espectaculares,ADJ,espectacular
ambientes,NOUN,ambiente
y,CCONJ,y
escenarios,NOUN,escenario
",",PUNCT,","
creados,ADJ,creado
y,CCONJ,y
diseñados,ADJ,diseñado
especialmente,ADV,especialmente
para,ADP,para
este,DET,este
show,NOUN,show
",",PUNCT,","
así,ADV,así
como,SCONJ,como
presenciar,VERB,presenciar
las,DET,el
excelentes,ADJ,excelente
charlas,NOUN,charla
a,ADP,a
cargo,NOUN,cargo
de,ADP,de
famosas,ADJ,famoso
personalidades,NOUN,personalidad
tanto,ADV,tanto
nacionales,ADJ,nacional
como,SCONJ,como
internacionales,ADJ,internacional
.,PUNCT,.
Es,AUX,ser
dependiente,ADJ,dependiente
de,ADP,de
la,DET,el
Secretaria,PROPN,Secretaria
de,ADP,de
Educación,PROPN,Educación
del,ADP,del
Gobierno,PROPN,Gobierno
del,ADP,del
Estado,PROPN,Estado
y,CCONJ,y
de,ADP,de
la,DET,el
Dirección,PROPN,Dirección
General,PROPN,General
de,ADP,de
Educación,PROPN,Educación
Superior,PROPN,Superior
Tecnológica,PROPN,Tecnológica
.,PUNCT,.
Los,DET,el
dados,NOUN,dado
de,ADP,de
Efron,PROPN,Efron
(,PUNCT,(
Efron,PROPN,Efron
',SYM,'
s,NOUN,s
dice,VERB,decir
en,ADP,en
inglés,NOUN,inglés
),PUNCT,)
son,AUX,ser
un,DET,uno
conjunto,NOUN,conjunto
de,ADP,de
cuatro,NUM,cuatro
dados,NOUN,dado
no,ADV,no
transitivos,ADJ,transitivo
inventado,ADJ,inventado
por,ADP,por
el,DET,el
matemático,NOUN,matemático
estadounidense,ADJ,estadounidense
Bradley,PROPN,Bradley
Efron,PROPN,Efron
.,PUNCT,.
Thalassoma,PROPN,Thalassoma
ballieui,PROPN,ballieui
es,AUX,ser
una,DET,uno
especie,NOUN,especie
de,ADP,de
peces,NOUN,pez
de,ADP,de
la,DET,el
familia,NOUN,familia
Labridae,PROPN,Labridae
en,ADP,en
el,DET,el
orden,NOUN,orden
de,ADP,de
los,DET,el
Perciformes,PROPN,Perciformes
.,PUNCT,.
Mención,NOUN,mención
especial,ADJ,especial
tienen,VERB,tener
los,DET,el
éxitos,NOUN,éxito
de,ADP,de
la,DET,el
selección,NOUN,selección
",",PUNCT,","
desde,ADP,desde
la,DET,el
Eurocopa,PROPN,Eurocopa
de,ADP,de
1964,NUM,1964
hasta,ADP,hasta
la,DET,el
conseguida,ADJ,conseguido
en,ADP,en
2008,NUM,2008
.,PUNCT,.
Eddie,PROPN,Eddie
Shore,PROPN,Shore
ganó,VERB,ganar
el,DET,el
Hart,PROPN,Hart
Trophy,PROPN,Trophy
al,ADP,al
mejor,ADJ,mejor
jugador,NOUN,jugador
(,PUNCT,(
MVP,PROPN,MVP
),PUNCT,)
cuatro,NUM,cuatro
veces,NOUN,vez
(,PUNCT,(
1933,NUM,1933
",",PUNCT,","
1935,NUM,1935
",",PUNCT,","
1936,NUM,1936
",",PUNCT,","
y,CCONJ,y
1938,NUM,1938
),PUNCT,)
.,PUNCT,.
El,DET,el
trato,NOUN,trato
fue,AUX,ser
excelente,ADJ,excelente
.,PUNCT,.
La,PRON,él
han,AUX,haber
usado,VERB,usar
varios,DET,varios
tipos,NOUN,tipo
de,ADP,de
guerreros,NOUN,guerrero
como,SCONJ,como
los,DET,el
de,ADP,de
la,DET,el
falange,NOUN,falange
macedónica,ADJ,macedónico
",",PUNCT,","
los,DET,el
romanos,NOUN,romano
y,CCONJ,y
los,DET,el
bárbaros,NOUN,bárbaro
",",PUNCT,","
solo,ADV,solo
para,ADP,para
poner,VERB,poner
unos,DET,uno
cuantos,NOUN,cuanto
de,ADP,de
ellos,PRON,él
.,PUNCT,.
Nació,VERB,nacer
en,ADP,en
Montreal,PROPN,Montreal
en,ADP,en
una,DET,uno
familia,NOUN,familia
de,ADP,de
cuatro,NUM,cuatro
hermanos,NOUN,hermano
",",PUNCT,","
a,ADP,a
los,DET,el
13,NUM,13
años,NOUN,año
debió,AUX,deber
dejar,VERB,dejar
la,DET,el
escuela,NOUN,escuela
para,ADP,para
trabajar,VERB,trabajar
como,SCONJ,como
operadora,NOUN,operadora
telefónica,ADJ,telefónico
y,CCONJ,y
mantenerlos,VERB,mantener él
.,PUNCT,.
Las,DET,el
cantidades,NOUN,cantidad
son,AUX,ser
bastante,ADV,bastante
buenas,ADJ,buena
.,PUNCT,.
Enseguida,ADV,enseguida
rompió,VERB,romper
las,DET,el
filas,NOUN,fila
portuguesas,ADJ,portugués
y,CCONJ,y
reinició,VERB,reiniceír
la,DET,el
marcha,NOUN,marcha
a,ADP,a
la,DET,el
capital,NOUN,capital
.,PUNCT,.
Mauricio,PROPN,Mauricio
Bernardo,PROPN,Bernardo
Victorino,PROPN,Victorino
Dansilio,PROPN,Dansilio
(,PUNCT,(
Montevideo,PROPN,Montevideo
",",PUNCT,","
Uruguay,PROPN,Uruguay
",",PUNCT,","
11,NUM,11
de,ADP,de
octubre,NOUN,octubre
de,ADP,de
1982,NUM,1982
),PUNCT,)
es,AUX,ser
un,DET,uno
futbolista,NOUN,futbolista
uruguayo,ADJ,uruguayo
.,PUNCT,.
Engulle,PROPN,Engulle
a,ADP,a
sus,DET,su
presas,NOUN,presa
extendiendo,VERB,extender
su,DET,su
boca,NOUN,boca
y,CCONJ,y
empujándolas,VERB,empujándolas
hasta,ADP,hasta
el,DET,el
estómago,NOUN,estómago
",",PUNCT,","
el,DET,el
cual,PRON,cual
puede,AUX,poder
dilatarse,VERB,dilatar él
en,ADP,en
función,NOUN,función
del,ADP,del
tamaño,NOUN,tamaño
de,ADP,de
la,DET,el
presa,NOUN,presa
.,PUNCT,.
NI,CCONJ,ni
SE,PRON,él
OS,PROPN,OS
OCURRA,PROPN,OCURRA
IR,PROPN,IR
A,ADP,A
ESTA,DET,este
EMPRESA,PROPN,EMPRESA
!,PUNCT,!
Otamendi,PROPN,Otamendi
es,AUX,ser
una,DET,uno
estación,NOUN,estación
ferroviaria,ADJ,ferroviario
ubicada,ADJ,ubicado
en,ADP,en
la,DET,el
localidad,NOUN,localidad
de,ADP,de
Comandante,PROPN,Comandante
Nicanor,PROPN,Nicanor
Otamendi,PROPN,Otamendi
",",PUNCT,","
en,ADP,en
el,DET,el
partido,NOUN,partido
de,ADP,de
General,PROPN,General
Alvarado,PROPN,Alvarado
",",PUNCT,","
Provincia,PROPN,Provincia
de,ADP,de
Buenos,PROPN,Buenos
Aires,PROPN,Aires
",",PUNCT,","
Argentina,PROPN,Argentina
.,PUNCT,.
Las,DET,el
temperaturas,NOUN,temperatura
mínimas,ADJ,mínimo
que,PRON,que
se,PRON,él
registran,VERB,registrar
es,AUX,ser
de,ADP,de
hasta,ADP,hasta
0,NUM,0
°,NUM,°
C,PROPN,C
en,ADP,en
invierno,NOUN,invierno
",",PUNCT,","
y,CCONJ,y
las,DET,el
máximas,NOUN,máxima
alrededor,ADV,alrededor
de,ADP,de
35,NUM,35
°,NUM,°
C,PROPN,C
en,ADP,en
verano,NOUN,verano
.,PUNCT,.
La,DET,el
sucursal,NOUN,sucursal
se,PRON,él
rige,VERB,regir
por,ADP,por
su,DET,su
propia,DET,propio
hora,NOUN,hora
",",PUNCT,","
da,VERB,dar
igual,ADV,igual
la,DET,el
hora,NOUN,hora
oficial,ADJ,oficial
de,ADP,de
España,PROPN,España
.,PUNCT,.
Nació,VERB,nacer
en,ADP,en
Cayey,PROPN,Cayey
",",PUNCT,","
Puerto,PROPN,Puerto
Rico,PROPN,Rico
",",PUNCT,","
y,CCONJ,y
creció,VERB,crecer
en,ADP,en
Greenwich,PROPN,Greenwich
Village,PROPN,Village
",",PUNCT,","
Nueva,PROPN,Nueva
York,PROPN,York
",",PUNCT,","
y,CCONJ,y
en,ADP,en
los,DET,el
alrededores,NOUN,alrededor
del,ADP,del
barrio,NOUN,barrio
Lower,PROPN,Lower
East,PROPN,East
Side,PROPN,Side
.,PUNCT,.
En,ADP,en
esa,DET,ese
reunión,NOUN,reunión
el,DET,el
comandante,NOUN,comandante
de,ADP,de
la,DET,el
Armada,PROPN,Armada
fue,AUX,ser
la,DET,el
voz,NOUN,voz
cantante,ADJ,cantante
.,PUNCT,.
Lo,PRON,él
cual,PRON,cual
es,AUX,ser
una,DET,uno
ventaja,NOUN,ventaja
",",PUNCT,","
por,ADP,por
que,SCONJ,que
como,SCONJ,como
vayas,VERB,vayas
a,ADP,a
la,DET,el
sesión,NOUN,sesión
de,ADP,de
las,DET,el
22:00,NUM,22:00
a,ADP,a
cualquier,DET,cualquiera
cine,NOUN,cine
de,ADP,de
las,DET,el
afueras,NOUN,afuera
de,ADP,de
Valencia,PROPN,Valencia
no,ADV,no
tienes,VERB,tener
forma,NOUN,forma
de,ADP,de
volver,VERB,volver
con,ADP,con
el,DET,el
transporte,NOUN,transporte
publico,ADJ,publico
Desde,ADP,desde
1920,NUM,1920
la,DET,el
casa,NOUN,casa
se,PRON,él
ha,AUX,haber
extendido,VERB,extender
y,CCONJ,y
se,PRON,él
ha,AUX,haber
renovado,VERB,renovar
varias,DET,varios
veces,NOUN,vez
",",PUNCT,","
pero,CCONJ,pero
la,DET,el
estructura,NOUN,estructura
básica,ADJ,básico
de,ADP,de
1891,NUM,1891
aun,ADV,aun
es,AUX,ser
claramente,ADV,claramente
reconocible,ADJ,reconocible
en,ADP,en
la,DET,el
fachada,NOUN,fachada
sur,ADJ,sur
.,PUNCT,.
He,AUX,haber
encontrado,VERB,encontrar
un,DET,uno
amplio,ADJ,amplio
abanico,NOUN,abanico
de,ADP,de
minerales,NOUN,mineral
",",PUNCT,","
de,ADP,de
buena,ADJ,buen
calidad,NOUN,calidad
",",PUNCT,","
y,CCONJ,y
un,DET,uno
