Tantas,DET,tanto
efusiones,NOUN,efusión
...,PUNCT,...
¿,PUNCT,¿
Qué,PRON,qué
se,PRON,él
hicieron,VERB,hacer
?,PUNCT,?
¿,PUNCT,¿
para,ADP,para
Qué,PRON,qué
sirvieron,VERB,servir
?,PUNCT,?
.,PUNCT,.
Los,DET,el
abogados,NOUN,abogado
de,ADP,de
Microsoft,PROPN,Microsoft
",",PUNCT,","
empresa,NOUN,empresa
que,PRON,que
creó,VERB,crear
el,DET,el
programa,NOUN,programa
Windows,PROPN,Windows
que,PRON,que
usan,VERB,usar
el,DET,el
95%,SYM,95
de,ADP,de
los,DET,el
ordenadores,NOUN,ordenador
",",PUNCT,","
aseguran,VERB,asegurar
que,SCONJ,que
la,DET,el
división,NOUN,división
de,ADP,de
la,DET,el
firma,NOUN,firma
disminuiría,VERB,disminuir
su,DET,su
capacidad,NOUN,capacidad
para,ADP,para
competir,VERB,competir
.,PUNCT,.
-,PUNCT,-
-,PUNCT,-
No,ADV,no
sé,VERB,saber
por,ADP,por
qué,PRON,qué
culpan,VERB,culpar
a,ADP,a
la,DET,el
fiscalía,NOUN,fiscalía
.,PUNCT,.
"""",PUNCT,""""
Es,AUX,ser
un,DET,uno
viaje,NOUN,viaje
personal,ADJ,personal
por,ADP,por
lo,PRON,él
que,PRON,que
fue,AUX,ser
su,DET,su
vida,NOUN,vida
y,CCONJ,y
su,DET,su
obra,NOUN,obra
",",PUNCT,","
a,ADP,a
base,NOUN,base
de,ADP,de
fragmentos,NOUN,fragmento
confeccionados,ADJ,confeccionado
por,ADP,por
mí,PRON,yo
sobre,ADP,sobre
textos,NOUN,texto
no,ADV,no
literarios,ADJ,literario
de,ADP,de
Bonet,PROPN,Bonet
:,PUNCT,:
entrevistas,NOUN,entrevista
",",PUNCT,","
artículos,NOUN,artículo
y,CCONJ,y
una,DET,uno
grabación,NOUN,grabación
de,ADP,de
vídeo,NOUN,vídeo
",",PUNCT,","
de,ADP,de
cuatro,NUM,cuatro
horas,NOUN,hora
de,ADP,de
duración,NOUN,duración
",",PUNCT,","
hecha,ADJ,hecho
por,ADP,por
la,DET,el
Universitat,PROPN,Universitat
de,ADP,de
les,PRON,él
Illes,PROPN,Illes
Balears,PROPN,Balears
"""",PUNCT,""""
",",PUNCT,","
dijo,VERB,decir
Tosar,PROPN,Tosar
el,DET,el
pasado,ADJ,pasado
viernes,NOUN,viernes
",",PUNCT,","
al,ADP,al
presentar,VERB,presentar
su,DET,su
espectáculo,NOUN,espectáculo
",",PUNCT,","
que,PRON,que
fue,AUX,ser
estrenado,VERB,estrenar
en,ADP,en
el,DET,el
pasado,ADJ,pasado
Grec,PROPN,Grec
y,CCONJ,y
del,ADP,del
que,PRON,que
ha,AUX,haber
dado,VERB,dar
varias,DET,varios
representaciones,NOUN,representación
en,ADP,en
tierra,NOUN,tierra
balear,ADJ,balear
.,PUNCT,.
El,DET,el
tribunal,NOUN,tribunal
correspondiente,ADJ,correspondiente
de,ADP,de
la,DET,el
OMC,PROPN,OMC
dictaminó,VERB,dictaminar
",",PUNCT,","
en,ADP,en
una,DET,uno
resolución,NOUN,resolución
ahora,ADV,ahora
apelada,ADJ,apelado
por,ADP,por
Brasil,PROPN,Brasil
",",PUNCT,","
que,SCONJ,que
este,DET,este
país,NOUN,país
seguía,VERB,seguir
incumpliendo,VERB,incumplir
sus,DET,su
compromisos,NOUN,compromiso
y,CCONJ,y
que,SCONJ,que
por,ADP,por
tanto,NOUN,tanto
sus,DET,su
ayudas,NOUN,ayuda
a,ADP,a
la,DET,el
empresa,NOUN,empresa
local,ADJ,local
",",PUNCT,","
son,AUX,ser
un,DET,uno
subsidio,NOUN,subsidio
ilegal,ADJ,ilegal
a,ADP,a
la,DET,el
exportación,NOUN,exportación
.,PUNCT,.
Luis,PROPN,Luis
Monzón,PROPN,Monzón
",",PUNCT,","
que,PRON,que
intervendrá,VERB,intervenir
como,SCONJ,como
piloto,NOUN,piloto
prioritario,ADJ,prioritario
de,ADP,de
la,DET,el
Real,PROPN,Real
Federación,PROPN,Federación
Española,PROPN,Española
de,ADP,de
Automovilismo,PROPN,Automovilismo
",",PUNCT,","
es,AUX,ser
el,DET,el
actual,ADJ,actual
subcampeón,NOUN,subcampeón
de,ADP,de
España,PROPN,España
de,ADP,de
Rallys,NOUN,rally
",",PUNCT,","
y,CCONJ,y
correrá,VERB,correr
la,DET,el
prueba,NOUN,prueba
de,ADP,de
su,DET,su
isla,NOUN,isla
natal,ADJ,natal
como,SCONJ,como
piloto,NOUN,piloto
oficial,ADJ,oficial
de,ADP,de
Peugeot,PROPN,Peugeot
con,ADP,con
un,DET,uno
306,NUM,306
Maxi,PROPN,Maxi
Kit,PROPN,Kit
Car,PROPN,Car
",",PUNCT,","
con,ADP,con
el,DET,el
que,PRON,que
fue,AUX,ser
segundo,ADJ,segundo
el,DET,el
pasado,ADJ,pasado
año,NOUN,año
en,ADP,en
el,DET,el
rally,NOUN,rally
grancanario,ADJ,grancanario
.,PUNCT,.
Cárdenas,PROPN,Cárdenas
Gutiérrez,PROPN,Gutiérrez
",",PUNCT,","
sin,ADP,sin
embargo,NOUN,embargo
",",PUNCT,","
admitió,VERB,admitir
que,SCONJ,que
Brasil,PROPN,Brasil
"""",PUNCT,""""
finalmente,ADV,finalmente
ha,AUX,haber
decidido,VERB,decidir
tomar,VERB,tomar
partido,NOUN,partido
y,CCONJ,y
se,PRON,él
ha,AUX,haber
sumado,VERB,sumar
al,ADP,al
acuerdo,NOUN,acuerdo
de,ADP,de
retención,NOUN,retención
de,ADP,de
