Los,DET,el
niños,NOUN,niño
implicados,ADJ,implicado
se,PRON,él
encuentran,VERB,encontrar
bajo,ADP,bajo
custodia,NOUN,custodia
de,ADP,de
la,DET,el
Diputación,PROPN,Diputación
Foral,PROPN,Foral
de,ADP,de
Vizcaya,PROPN,Vizcaya
",",PUNCT,","
y,CCONJ,y
a,ADP,a
la,DET,el
espera,NOUN,espera
de,ADP,de
que,SCONJ,que
el,DET,el
juzgado,NOUN,juzgado
resuelva,VERB,resolver
el,DET,el
proceso,NOUN,proceso
.,PUNCT,.
Los,DET,el
firmantes,NOUN,firmante
del,ADP,del
acuerdo,NOUN,acuerdo
de,ADP,de
productores,NOUN,productor
para,ADP,para
retener,VERB,retener
hasta,ADP,hasta
un,DET,uno
20,NUM,20
por,ADP,por
ciento,NUM,ciento
de,ADP,de
la,DET,el
producción,NOUN,producción
exportable,ADJ,exportable
pactaron,VERB,pactar
informar,VERB,informar
a,ADP,a
la,DET,el
APPC,PROPN,APPC
antes,ADV,antes
del,ADP,del
16,NUM,16
de,ADP,de
junio,NOUN,junio
del,ADP,del
esquema,NOUN,esquema
que,PRON,que
aplicarán,VERB,aplicar
para,ADP,para
su,DET,su
plan,NOUN,plan
de,ADP,de
retención,NOUN,retención
.,PUNCT,.
Numerosas,ADJ,numeroso
personas,NOUN,persona
siguieron,VERB,seguir
las,DET,el
evoluciones,NOUN,evolución
de,ADP,de
estos,DET,este
soldados,NOUN,soldado
romanos,ADJ,romano
que,PRON,que
acompañan,VERB,acompañar
las,DET,el
procesiones,NOUN,procesión
de,ADP,de
la,DET,el
Semana,PROPN,Semana
Santa,PROPN,Santa
.,PUNCT,.
Si,SCONJ,si
sus,DET,su
compañeros,NOUN,compañero
lo,PRON,él
celebraban,VERB,celebrar
como,SCONJ,como
locos,NOUN,loco
",",PUNCT,","
el,DET,el
base,NOUN,base
no,ADV,no
olvidaba,VERB,olvidar
a,ADP,a
su,DET,su
gente,NOUN,gente
",",PUNCT,","
mientras,SCONJ,mientras
lanzaba,VERB,lanzar
besos,NOUN,beso
al,ADP,al
público,NOUN,público
.,PUNCT,.
La,DET,el
presión,NOUN,presión
de,ADP,de
los,DET,el
radicales,NOUN,radical
sobre,ADP,sobre
los,DET,el
medios,NOUN,medio
de,ADP,de
comunicación,NOUN,comunicación
se,PRON,él
ha,AUX,haber
incrementado,VERB,incrementar
en,ADP,en
los,DET,el
últimos,ADJ,último
días,NOUN,día
.,PUNCT,.
Aventis,PROPN,Aventis
",",PUNCT,","
que,PRON,que
pertenecerá,VERB,pertenecer
al,ADP,al
50%,SYM,50
a,ADP,a
cada,DET,cada
uno,PRON,uno
de,ADP,de
los,DET,el
grupos,NOUN,grupo
y,CCONJ,y
tendrá,VERB,tener
su,DET,su
cuartel,NOUN,cuartel
general,ADJ,general
en,ADP,en
Estrasburgo,PROPN,Estrasburgo
",",PUNCT,","
ciudad,NOUN,ciudad
francesa,ADJ,francés
fronteriza,ADJ,fronterizo
con,ADP,con
Alemania,PROPN,Alemania
",",PUNCT,","
sumará,VERB,sumar
unas,DET,uno
ventas,NOUN,venta
de,ADP,de
"2,8",NUM,2.8
billones,NOUN,billón
de,ADP,de
pesetas,NOUN,peseta
y,CCONJ,y
dispondrá,VERB,disponer
de,ADP,de
95.000,NUM,95000
empleados,NOUN,empleado
en,ADP,en
todo,DET,todo
el,DET,el
mundo,NOUN,mundo
.,PUNCT,.
Los,DET,el
aludes,NOUN,alud
tienen,VERB,tener
lugar,NOUN,lugar
en,ADP,en
las,DET,el
laderas,NOUN,ladera
con,ADP,con
inclinación,NOUN,inclinación
superior,ADJ,superior
a,ADP,a
los,DET,el
22,NUM,22
grados,NOUN,grado
",",PUNCT,","
y,CCONJ,y
pueden,AUX,poder
iniciarse,,
iniciar,VERB,iniciar
se,PRON,él
por,ADP,por
un,DET,uno
aumento,NOUN,aumento
de,ADP,de
temperatura,NOUN,temperatura
",",PUNCT,","
una,DET,uno
fuerte,ADJ,fuerte
ráfaga,NOUN,ráfaga
de,ADP,de
viento,NOUN,viento
",",PUNCT,","
un,DET,uno
ruido,NOUN,ruido
intenso,ADJ,intenso
o,CCONJ,o
el,DET,el
