Una,DET,uno
misión,NOUN,misión
de,ADP,de
cooperación,NOUN,cooperación
técnica,ADJ,técnico
de,ADP,de
la,DET,el
OIT,PROPN,OIT
visitó,VERB,visitar
en,ADP,en
mayo,NOUN,mayo
pasado,ADJ,pasado
el,DET,el
país,NOUN,país
y,CCONJ,y
someterá,VERB,someter
un,DET,uno
informe,NOUN,informe
",",PUNCT,","
dado,ADJ,dado
a,ADP,a
conocer,NOUN,conocer
hoy,ADV,hoy
",",PUNCT,","
a,ADP,a
la,DET,el
Conferencia,PROPN,Conferencia
Internacional,PROPN,Internacional
del,ADP,del
Trabajo,PROPN,Trabajo
",",PUNCT,","
que,PRON,que
se,PRON,él
celebra,VERB,celebrar
en,ADP,en
Ginebra,PROPN,Ginebra
.,PUNCT,.
Chirac,PROPN,Chirac
y,CCONJ,y
Jospin,PROPN,Jospin
están,AUX,estar
prácticamente,ADV,prácticamente
empatados,ADJ,empatado
en,ADP,en
sus,DET,su
altas,ADJ,alto
cotas,NOUN,cota
de,ADP,de
popularidad,NOUN,popularidad
.,PUNCT,.
¿,PUNCT,¿
Sintió,VERB,sentir
el,DET,el
peligro,NOUN,peligro
?,PUNCT,?
-,PUNCT,-
-,PUNCT,-
.,PUNCT,.
El,DET,el
jugador,NOUN,jugador
del,ADP,del
Athletic,PROPN,Athletic
Club,PROPN,Club
Patxi,PROPN,Patxi
Ferreira,PROPN,Ferreira
"""",PUNCT,""""
avisó,VERB,avisar
"""",PUNCT,""""
hoy,ADV,hoy
que,SCONJ,que
el,DET,el
árbitro,NOUN,árbitro
designado,ADJ,designado
para,ADP,para
dirigir,VERB,dirigir
el,DET,el
partido,NOUN,partido
que,PRON,que
el,DET,el
próximo,ADJ,próximo
domingo,NOUN,domingo
enfrentará,VERB,enfrentar
al,ADP,al
equipo,NOUN,equipo
rojiblanco,ADJ,rojiblanco
con,ADP,con
el,DET,el
Málaga,PROPN,Málaga
en,ADP,en
San,PROPN,San
Mamés,PROPN,Mamés
",",PUNCT,","
Carlos,PROPN,Carlos
Magía,PROPN,Magía
Dávila,PROPN,Dávila
",",PUNCT,","
ha,AUX,haber
sido,AUX,ser
"""",PUNCT,""""
bastante,ADV,bastante
nefasto,ADJ,nefasto
"""",PUNCT,""""
para,ADP,para
el,DET,el
Athletic,PROPN,Athletic
.,PUNCT,.
Buré,PROPN,Buré
dijo,VERB,decir
al,ADP,al
diario,NOUN,diario
"""",PUNCT,""""
Pravda,PROPN,Pravda
"""",PUNCT,""""
que,SCONJ,que
la,DET,el
boda,NOUN,boda
no,ADV,no
entra,VERB,entrar
en,ADP,en
estos,DET,este
momentos,NOUN,momento
en,ADP,en
sus,DET,su
planes,NOUN,plan
",",PUNCT,","
mientras,CCONJ,mientras
la,DET,el
televisión,NOUN,televisión
comentó,VERB,comentar
el,DET,el
hecho,NOUN,hecho
de,ADP,de
que,SCONJ,que
el,DET,el
respectivo,ADJ,respectivo
anuncio,NOUN,anuncio
",",PUNCT,","
hecho,ADJ,hecho
hace,VERB,hacer
semanas,NOUN,semana
y,CCONJ,y
hasta,ADP,hasta
ahora,ADV,ahora
no,ADV,no
desmentido,ADJ,desmentido
",",PUNCT,","
parece,VERB,parecer
ser,AUX,ser
una,DET,uno
"""",PUNCT,""""
desinformación,NOUN,desinformación
interesada,ADJ,interesado
"""",PUNCT,""""
.,PUNCT,.
Me,PRON,yo
sorprendió,VERB,sorprender
una,DET,uno
encuesta,NOUN,encuesta
anterior,ADJ,anterior
con,ADP,con
48,NUM,48
mujeres,NOUN,mujer
maltratadas,ADJ,maltratado
.,PUNCT,.
"""",PUNCT,""""
El,DET,el
pronunciamiento,NOUN,pronunciamiento
de,ADP,de
la,DET,el
Comisión,PROPN,Comisión
Europea,PROPN,Europea
ha,AUX,haber
sido,AUX,ser
muy,ADV,mucho
importante,ADJ,importante
",",PUNCT,","
sobre,ADP,sobre
todo,PRON,todo
por,ADP,por
lo,PRON,él
que,PRON,que
supone,VERB,suponer
de,ADP,de
legitimación,NOUN,legitimación
moral,ADJ,moral
.,PUNCT,.
Las,DET,el
previsiones,NOUN,previsión
son,AUX,ser
mucho,ADV,mucho
mayores,ADJ,mayor
"""",PUNCT,""""
",",PUNCT,","
indicó,VERB,indicar
Willoughby,PROPN,Willoughby
.,PUNCT,.
Aun,ADV,aun
cuando,SCONJ,cuando
estaba,AUX,estar
programado,ADJ,programado
que,SCONJ,que
esta,DET,este
medida,NOUN,medida
fuera,AUX,ser
obligatoria,ADJ,obligatorio
a,ADP,a
partir,NOUN,partir
de,ADP,de
1,NUM,1
de,ADP,de
enero,NOUN,enero
del,ADP,del
2001,NUM,2001
",",PUNCT,","
transcurrido,VERB,transcurrir
el,DET,el
período,NOUN,período
transitorio,ADJ,transitorio
de,ADP,de
adaptación,NOUN,adaptación
",",PUNCT,","
la,DET,el
dificultad,NOUN,dificultad
de,ADP,de
su,DET,su
puesta,NOUN,puesta
en,ADP,en
práctica,NOUN,práctica
-,PUNCT,-
-,PUNCT,-
denunciada,ADJ,denunciado
tanto,ADV,tanto
por,ADP,por
las,DET,el
centrales,NOUN,central
sindicales,ADJ,sindical
como,SCONJ,como
por,ADP,por
la,DET,el
patronal,NOUN,patronal
-,PUNCT,-
-,PUNCT,-
ha,AUX,haber
llevado,VERB,llevar
a,ADP,a
reconsiderar,VERB,reconsiderar
la,DET,el
postura,NOUN,postura
del,ADP,del
legislador,NOUN,legislador
",",PUNCT,","
concediendo,VERB,conceder
una,DET,uno
moratoria,NOUN,moratoria
hasta,ADP,hasta
el,DET,el
26,NUM,26
de,ADP,de
noviembre,NOUN,noviembre
del,ADP,del
año,NOUN,año
2002,NUM,2002
",",PUNCT,","
sin,ADP,sin
que,SCONJ,que
ello,PRON,él
suponga,VERB,suponer
un,DET,uno
cambio,NOUN,cambio
del,ADP,del
criterio,NOUN,criterio
sostenido,ADJ,sostenido
;,PUNCT,;
o,CCONJ,o
sea,NOUN,sea
",",PUNCT,","
que,SCONJ,que
se,PRON,él
atrasa,VERB,atrasar
el,DET,el
cumplimiento,NOUN,cumplimiento
de,ADP,de
la,DET,el
obligación,NOUN,obligación
",",PUNCT,","
pero,CCONJ,pero
no,ADV,no
ésta,PRON,este
desaparece,VERB,desaparecer
.,PUNCT,.
A,ADP,a
decir,VERB,decir
verdad,NOUN,verdad
",",PUNCT,","
apenas,ADV,apenas
ocupa,VERB,ocupar
espacio,NOUN,espacio
alguno,DET,alguno
.,PUNCT,.
Aunque,SCONJ,aunque
",",PUNCT,","
habiendo,AUX,haber
miles,NOUN,mil
de,ADP,de
idiomas,NOUN,idioma
sobre,ADP,sobre
la,DET,el
Tierra,PROPN,Tierra
",",PUNCT,","
es,AUX,ser
imposible,ADJ,imposible
que,SCONJ,que
Mondeo,PROPN,Mondeo
en,ADP,en
uno,PRON,uno
u,CCONJ,u
otro,PRON,otro
no,ADV,no
signifique,VERB,significar
algo,PRON,algo
.,PUNCT,.
El,DET,el
directorio,NOUN,directorio
del,ADP,del
"""",PUNCT,""""
holding,NOUN,holding
"""",PUNCT,""""
eléctrico,ADJ,eléctrico
Enersis,PROPN,Enersis
",",PUNCT,","
participado,ADJ,participado
mayoritariamente,ADV,mayoritariamente
por,ADP,por
Endesa,PROPN,Endesa
España,PROPN,España
",",PUNCT,","
aseguró,VERB,asegurar
hoy,ADV,hoy
que,SCONJ,que
la,DET,el
alianza,NOUN,alianza
estratégica,ADJ,estratégico
entre,ADP,entre
la,DET,el
Sociedad,PROPN,Sociedad
General,PROPN,General
de,ADP,de
Aguas,PROPN,Aguas
de,ADP,de
Barcelona,PROPN,Barcelona
y,CCONJ,y
Endesa,PROPN,Endesa
España,PROPN,España
no,ADV,no
es,AUX,ser
válida,ADJ,válido
para,ADP,para
Chile,PROPN,Chile
.,PUNCT,.
Aquí,ADV,aquí
entran,VERB,entrar
otras,DET,otro
razones,NOUN,razón
:,PUNCT,:
por,ADP,por
pasar,VERB,pasar
el,DET,el
rato,NOUN,rato
",",PUNCT,","
diría,VERB,decir
el,DET,el
filósofo,NOUN,filósofo
de,ADP,de
secano,NOUN,secano
;,PUNCT,;
para,ADP,para
tranquilzar,VERB,tranquilzar
la,DET,el
conciencia,NOUN,conciencia
",",PUNCT,","
según,ADP,según
el,DET,el
moralista,NOUN,moralista
;,PUNCT,;
por,ADP,por
patriotismo,NOUN,patriotismo
",",PUNCT,","
acaso,ADV,acaso
apostille,VERB,apostillar
algún,DET,alguno
espíritu,NOUN,espíritu
trasnochado,ADJ,trasnochado
.,PUNCT,.
En,ADP,en
Belén,PROPN,Belén
",",PUNCT,","
donde,PRON,donde
los,DET,el
ánimos,NOUN,ánimo
de,ADP,de
los,DET,el
habitantes,NOUN,habitante
están,AUX,estar
extremadamente,ADV,extremadamente
crispados,ADJ,crispado
por,ADP,por
el,DET,el
asedio,NOUN,asedio
de,ADP,de
la,DET,el
basílica,NOUN,basílica
de,ADP,de
la,DET,el
Natividad,PROPN,Natividad
",",PUNCT,","
se,PRON,él
registraron,VERB,registrar
varios,DET,varios
incidentes,NOUN,incidente
.,PUNCT,.
En,ADP,en
menos,ADV,menos
de,ADP,de
un,DET,uno
segundo,ADJ,segundo
",",PUNCT,","
la,DET,el
señal,NOUN,señal
es,AUX,ser
procesada,VERB,procesar
y,CCONJ,y
",",PUNCT,","
en,ADP,en
este,DET,este
caso,NOUN,caso
",",PUNCT,","
el,DET,el
televisor,NOUN,televisor
del,ADP,del
doctor,NOUN,doctor
Meagher,PROPN,Meagher
se,PRON,él
enciende,VERB,encender
.,PUNCT,.
El,DET,el
Betis,PROPN,Betis
de,ADP,de
Guus,PROPN,Guus
Hiddink,PROPN,Hiddink
no,ADV,no
pudo,AUX,poder
pasar,VERB,pasar
del,ADP,del
empate,NOUN,empate
en,ADP,en
casa,NOUN,casa
ante,ADP,ante
el,DET,el
Celta,PROPN,Celta
(,PUNCT,(
0-0,NUM,0-0
),PUNCT,)
y,CCONJ,y
aumentó,VERB,aumentar
a,ADP,a
seis,NUM,seis
el,DET,el
número,NOUN,número
de,ADP,de
jornadas,NOUN,jornada
consecutivas,ADJ,consecutivo
que,PRON,que
lleva,VERB,llevar
sin,ADP,sin
ganar,VERB,ganar
.,PUNCT,.
La,DET,el
empresa,NOUN,empresa
no,ADV,no
confirmó,VERB,confirmar
el,DET,el
cierre,NOUN,cierre
de,ADP,de
la,DET,el
planta,NOUN,planta
en,ADP,en
Battle,PROPN,Battle
Creek,PROPN,Creek
",",PUNCT,","
pero,CCONJ,pero
el,DET,el
diario,NOUN,diario
"""",PUNCT,""""
The,PROPN,The
Washington,PROPN,Washington
Post,PROPN,Post
"""",PUNCT,""""
citó,VERB,citar
"""",PUNCT,""""
dos,NUM,dos
fuentes,NOUN,fuente
familiarizadas,ADJ,familiarizado
con,ADP,con
la,DET,el
situación,NOUN,situación
"""",PUNCT,""""
que,PRON,que
indicaron,VERB,indicar
que,SCONJ,que
la,DET,el
producción,NOUN,producción
se,PRON,él
suspendió,VERB,suspender
a,ADP,a
mediados,NOUN,mediados
de,ADP,de
semana,NOUN,semana
en,ADP,en
esa,DET,ese
fábrica,NOUN,fábrica
.,PUNCT,.
Machinea,PROPN,Machinea
destacó,VERB,destacar
que,SCONJ,que
en,ADP,en
el,DET,el
proyecto,NOUN,proyecto
del,ADP,del
Presupuesto,PROPN,Presupuesto
Nacional,PROPN,Nacional
2001,NUM,2001
"""",PUNCT,""""
hay,AUX,haber
una,DET,uno
reducción,NOUN,reducción
del,ADP,del
impuesto,NOUN,impuesto
a,ADP,a
los,DET,el
intereses,NOUN,interés
de,ADP,de
los,DET,el
créditos,NOUN,crédito
que,PRON,que
ellos,PRON,él
piden,VERB,pedir
"""",PUNCT,""""
.,PUNCT,.
Los,DET,el
precios,NOUN,precio
de,ADP,de
venta,NOUN,venta
industriales,ADJ,industrial
de,ADP,de
los,DET,el
productos,NOUN,producto
energéticos,ADJ,energético
subieron,VERB,subir
un,DET,uno
"1,6",NUM,1.6
por,ADP,por
ciento,NUM,ciento
el,DET,el
mes,NOUN,mes
pasado,ADJ,pasado
(,PUNCT,(
frente,NOUN,frente
a,ADP,a
un,DET,uno
"6,3",NUM,6.3
en,ADP,en
septiembre,NOUN,septiembre
),PUNCT,)
y,CCONJ,y
un,DET,uno
"28,4",NUM,28.4
en,ADP,en
doce,NUM,doce
meses,NOUN,mes
.,PUNCT,.
Asimismo,ADV,asimismo
",",PUNCT,","
insistió,VERB,insistir
en,ADP,en
la,DET,el
necesidad,NOUN,necesidad
de,ADP,de
"""",PUNCT,""""
mejorar,VERB,mejorar
las,DET,el
formas,NOUN,forma
"""",PUNCT,""""
aunque,SCONJ,aunque
algunos,PRON,alguno
-,PUNCT,-
en,ADP,en
referencia,NOUN,referencia
a,ADP,a
unas,DET,uno
palabras,NOUN,palabra
del,ADP,del
líder,NOUN,líder
del,ADP,del
BNG,PROPN,BNG
",",PUNCT,","
Xosé,PROPN,Xosé
Manuel,PROPN,Manuel
Beiras,PROPN,Beiras
",",PUNCT,","
"""",PUNCT,""""
digan,VERB,digan
que,SCONJ,que
son,AUX,ser
demasiado,ADV,demasiado
viejos,ADJ,viejo
para,ADP,para
cambiar,VERB,cambiar
su,DET,su
discurso,NOUN,discurso
"""",PUNCT,""""
.,PUNCT,.
El,DET,el
vicepresidente,NOUN,vicepresidente
de,ADP,de
operaciones,NOUN,operación
de,ADP,de
la,DET,el
NBA,PROPN,NBA
",",PUNCT,","
Stu,PROPN,Stu
Jackson,PROPN,Jackson
",",PUNCT,","
tendrá,VERB,tener
a,ADP,a
su,DET,su
cargo,NOUN,cargo
",",PUNCT,","
a,ADP,a
partir,NOUN,partir
de,ADP,de
hoy,ADV,hoy
",",PUNCT,","
las,DET,el
responsabilidades,NOUN,responsabilidad
y,CCONJ,y
el,DET,el
trabajo,NOUN,trabajo
que,PRON,que
realizaba,VERB,realizar
el,DET,el
anterior,ADJ,anterior
titular,NOUN,titular
del,ADP,del
Departamento,PROPN,Departamento
de,ADP,de
Operaciones,PROPN,Operaciones
",",PUNCT,","
Rod,PROPN,Rod
Thorn,PROPN,Thorn
",",PUNCT,","
quien,PRON,quien
el,DET,el
pasado,ADJ,pasado
viernes,NOUN,viernes
renunció,VERB,renunciar
a,ADP,a
su,DET,su
cargo,NOUN,cargo
para,ADP,para
convertirse,VERB,convertir él
en,ADP,en
el,DET,el
nuevo,ADJ,nuevo
presidente,NOUN,presidente
de,ADP,de
los,DET,el
Nets,PROPN,Nets
de,ADP,de
New,PROPN,New
Jersey,PROPN,Jersey
.,PUNCT,.
Pero,CCONJ,pero
ahora,ADV,ahora
el,DET,el
Barça,PROPN,Barça
afronta,VERB,afrontar
la,DET,el
cita,NOUN,cita
con,ADP,con
su,DET,su
gran,ADJ,gran
bestia,NOUN,bestia
negra,ADJ,negro
sin,ADP,sin
mirar,VERB,mirar
atrás,ADV,atrás
.,PUNCT,.
El,DET,el
diputado,NOUN,diputado
riojano,ADJ,riojano
expresó,VERB,expresar
su,DET,su
intención,NOUN,intención
de,ADP,de
trabajar,VERB,trabajar
con,ADP,con
el,DET,el
objetivo,NOUN,objetivo
de,ADP,de
"""",PUNCT,""""
acercar,VERB,acercar
"""",PUNCT,""""
esta,DET,este
Comisión,PROPN,Comisión
a,ADP,a
los,DET,el
ciudadanos,NOUN,ciudadano
",",PUNCT,","
y,CCONJ,y
abogó,VERB,abogar
por,ADP,por
la,DET,el
"""",PUNCT,""""
pedagogía,NOUN,pedagogía
social,ADJ,social
"""",PUNCT,""""
para,ADP,para
que,SCONJ,que
la,DET,el
sociedad,NOUN,sociedad
conozca,VERB,conozca
y,CCONJ,y
entienda,VERB,entienda
la,DET,el
labor,NOUN,labor
que,PRON,que
realizan,VERB,realizar
los,DET,el
políticos,NOUN,político
en,ADP,en
las,DET,el
cámaras,NOUN,cámara
.,PUNCT,.
El,DET,el
grupo,NOUN,grupo
británico,ADJ,británico
se,PRON,él
ha,AUX,haber
visto,VERB,ver
obligado,ADJ,obligado
a,ADP,a
aplazar,VERB,aplazar
los,DET,el
conciertos,NOUN,concierto
que,PRON,que
tenía,VERB,tener
programados,ADJ,programado
para,ADP,para
el,DET,el
próximo,ADJ,próximo
martes,NOUN,martes
en,ADP,en
Razzmatazz,PROPN,Razzmatazz
(,PUNCT,(
que,PRON,que
se,PRON,él
pospone,VERB,posponer
al,ADP,al
25,NUM,25
de,ADP,de
abril,NOUN,abril
),PUNCT,)
y,CCONJ,y
",",PUNCT,","
un,DET,uno
día,NOUN,día
después,ADV,después
",",PUNCT,","
en,ADP,en
la,DET,el
Sala,PROPN,Sala
Multiusos,PROPN,Multiusos
de,ADP,de
Zaragoza,PROPN,Zaragoza
.,PUNCT,.
"""",PUNCT,""""
Todo,PRON,todo
puede,AUX,poder
ser,AUX,ser
"""",PUNCT,""""
",",PUNCT,","
dice,VERB,decir
sin,ADP,sin
inmutarse,VERB,inmutar él
ZZNM,PROPN,ZZNM
",",PUNCT,","
y,CCONJ,y
sigue,VERB,seguir
a,ADP,a
lo,PRON,él
suyo,DET,suyo
como,SCONJ,como
si,SCONJ,si
nada,PRON,nada
hubiera,AUX,haber
oído,VERB,oer
.,PUNCT,.
"""",PUNCT,""""
Avanzamos,VERB,avanzar
en,ADP,en
cuanto,NOUN,cuanto
a,ADP,a
las,DET,el
relaciones,NOUN,relación
bilaterales,ADJ,bilateral
con,ADP,con
Guyana,PROPN,Guyana
.,PUNCT,.
La,DET,el
operación,NOUN,operación
se,PRON,él
produciría,VERB,producir
catorce,NUM,catorce
meses,NOUN,mes
después,ADV,después
de,ADP,de
que,SCONJ,que
Phillips,PROPN,Phillips
fuera,AUX,ser
comprada,VERB,comprar
por,ADP,por
el,DET,el
grupo,NOUN,grupo
francés,ADJ,francés
de,ADP,de
productos,NOUN,producto
de,ADP,de
lujo,NOUN,lujo
Louis,PROPN,Louis
Vuitton,PROPN,Vuitton
Moet-Hennessy,PROPN,Moet-Hennessy
(,PUNCT,(
LVMH,PROPN,LVMH
),PUNCT,)
.,PUNCT,.
El,DET,el
código,NOUN,código
del,ADP,del
honor,NOUN,honor
obligaba,VERB,obligar
a,ADP,a
los,DET,el
duelistas,NOUN,duelista
a,ADP,a
observar,VERB,observar
unas,DET,uno
reglas,NOUN,regla
fijas,ADJ,fijo
establecidas,ADJ,establecido
:,PUNCT,:
ambos,NUM,ambos
contendientes,NOUN,contendiente
habían,AUX,haber
de,ADP,de
poseer,VERB,poseer
el,DET,el
mismo,DET,mismo
rango,NOUN,rango
social,ADJ,social
",",PUNCT,","
de,ADP,de
lo,PRON,él
contrario,NOUN,contrario
las,DET,el
diferencias,NOUN,diferencia
pasaban,VERB,pasar
a,ADP,a
solventarse,VERB,solventar él
en,ADP,en
un,DET,uno
juicio,NOUN,juicio
ordinario,ADJ,ordinario
;,PUNCT,;
habían,AUX,haber
de,ADP,de
llevar,VERB,llevar
dos,NUM,dos
padrinos,NOUN,padrino
o,CCONJ,o
testigos,NOUN,testigo
",",PUNCT,","
encargados,ADJ,encargado
de,ADP,de
determinar,VERB,determinar
el,DET,el
grado,NOUN,grado
de,ADP,de
la,DET,el
ofensa,NOUN,ofensa
",",PUNCT,","
decidir,VERB,decidir
la,DET,el
fecha,NOUN,fecha
",",PUNCT,","
el,DET,el
terreno,NOUN,terreno
",",PUNCT,","
el,DET,el
tipo,NOUN,tipo
de,ADP,de
arma,NOUN,arma
y,CCONJ,y
la,DET,el
distancia,NOUN,distancia
que,PRON,que
mediaría,VERB,mediar
entre,ADP,entre
los,DET,el
adversarios,NOUN,adversario
.,PUNCT,.
En,ADP,en
consecuencia,NOUN,consecuencia
",",PUNCT,","
en,ADP,en
los,DET,el
compuestos,NOUN,compuesto
orgánicos,ADJ,orgánico
conductores,ADJ,conductor
conocidos,ADJ,conocido
en,ADP,en
los,DET,el
que,PRON,que
ha,AUX,haber
sido,AUX,ser
evaluado,VERB,evaluar
el,DET,el
grado,NOUN,grado
de,ADP,de
transferencia,NOUN,transferencia
de,ADP,de
carga,NOUN,carga
(,PUNCT,(
),PUNCT,)
",",PUNCT,","
se,PRON,él
ha,AUX,haber
encontrado,VERB,encontrar
que,SCONJ,que
ésta,PRON,este
es,AUX,ser
menor,ADJ,menor
de,ADP,de
la,DET,el
unidad,NOUN,unidad
",",PUNCT,","
y,CCONJ,y
generalmente,ADV,generalmente
en,ADP,en
torno,NOUN,torno
a,ADP,a
"0,5",NUM,0.5
.,PUNCT,.
Los,DET,el
que,PRON,que
están,AUX,estar
contra,ADP,contra
los,DET,el
drogadictos,NOUN,drogadicto
más,ADV,más
que,SCONJ,que
contra,ADP,contra
la,DET,el
droga,NOUN,droga
-,PUNCT,-
-,PUNCT,-
aquí,ADV,aquí
no,ADV,no
es,AUX,ser
lo,PRON,él
de,ADP,de
Concepción,PROPN,Concepción
Arenal,PROPN,Arenal
:,PUNCT,:
odia,VERB,odiar
el,DET,el
delito,NOUN,delito
y,CCONJ,y
compadece,VERB,compadecer
al,ADP,al
delincuente,NOUN,delincuente
-,PUNCT,-
-,PUNCT,-
pueden,AUX,poder
aplicarse,VERB,aplicar él
esta,DET,este
receta,NOUN,receta
:,PUNCT,:
ayer,ADV,ayer
",",PUNCT,","
a,ADP,a
las,DET,el
dos,NUM,dos
de,ADP,de
la,DET,el
madrugada,NOUN,madrugada
",",PUNCT,","
un,DET,uno
Opel,PROPN,Opel
se,PRON,él
llevó,VERB,llevar
por,ADP,por
delante,ADV,delante
a,ADP,a
un,DET,uno
individuo,NOUN,individuo
que,PRON,que
cruzaba,VERB,cruzar
la,DET,el
Ronda,PROPN,Ronda
Litoral,PROPN,Litoral
para,ADP,para
ir,VERB,ir
al,ADP,al
Can,PROPN,Can
Tunis,PROPN,Tunis
Vell,PROPN,Vell
",",PUNCT,","
donde,PRON,donde
anida,VERB,anidar
la,DET,el
droga,NOUN,droga
esperando,VERB,esperar
su,DET,su
erradicación,NOUN,erradicación
.,PUNCT,.
Esteve,PROPN,Esteve
",",PUNCT,","
que,PRON,que
hace,VERB,hacer
15,NUM,15
días,NOUN,día
indicó,VERB,indicar
que,SCONJ,que
su,DET,su
previsión,NOUN,previsión
era,AUX,ser
presentarse,VERB,presentar él
a,ADP,a
la,DET,el
reelección,NOUN,reelección
",",PUNCT,","
ha,AUX,haber
puntualizado,VERB,puntualizar
que,SCONJ,que
está,AUX,estar
