Finalmente,ADV,finalmente
",",PUNCT,","
éste,PRON,este
los,PRON,él
traspasó,VERB,traspasar
a,ADP,a
la,DET,el
Municipalidad,PROPN,Municipalidad
de,ADP,de
Coquimbo,PROPN,Coquimbo
en,ADP,en
1978,NUM,1978
.,PUNCT,.
La,DET,el
época,NOUN,época
del,ADP,del
trabajador,NOUN,trabajador
con,ADP,con
contrato,NOUN,contrato
fijo,ADJ,fijo
y,CCONJ,y
con,ADP,con
derechos,NOUN,derecho
ha,AUX,haber
llegado,VERB,llegar
a,ADP,a
su,DET,su
fin,NOUN,fin
.,PUNCT,.
En,ADP,en
batalla,NOUN,batalla
",",PUNCT,","
aumenta,VERB,aumentar
las,DET,el
características,NOUN,característica
de,ADP,de
Bowser,PROPN,Bowser
",",PUNCT,","
ya,ADV,ya
sea,AUX,ser
ataque,NOUN,ataque
o,CCONJ,o
HP,PROPN,HP
.,PUNCT,.
Puso,VERB,poner
la,DET,el
placa,NOUN,placa
de,ADP,de
metal,NOUN,metal
a,ADP,a
una,DET,uno
distancia,NOUN,distancia
del,ADP,del
dispositivo,NOUN,dispositivo
de,ADP,de
la,DET,el
medición,NOUN,medición
que,PRON,que
permitía,VERB,permitir
verla,VERB,ver él
con,ADP,con
el,DET,el
mismo,DET,mismo
ángulo,NOUN,ángulo
que,PRON,que
se,PRON,él
vería,VERB,ver
el,DET,el
Sol,PROPN,Sol
desde,ADP,desde
la,DET,el
Tierra,PROPN,Tierra
.,PUNCT,.
La,DET,el
visita,NOUN,visita
del,ADP,del
Pontífice,PROPN,Pontífice
se,PRON,él
enmarca,VERB,enmarcar
en,ADP,en
el,DET,el
año,NOUN,año
de,ADP,de
la,DET,el
Ostensión,PROPN,Ostensión
de,ADP,de
la,DET,el
Sábana,PROPN,Sábana
Santa,PROPN,Santa
",",PUNCT,","
evento,NOUN,evento
que,PRON,que
no,ADV,no
se,PRON,él
repetía,VERB,repetir
desde,ADP,desde
hacía,VERB,hacer
diez,NUM,diez
años,NOUN,año
y,CCONJ,y
que,PRON,que
ya,ADV,ya
ha,AUX,haber
atraído,VERB,atraer
a,ADP,a
Turín,PROPN,Turín
a,ADP,a
cientos,NUM,ciento
de,ADP,de
miles,NUM,mil
de,ADP,de
peregrinos,NOUN,peregrino
de,ADP,de
todo,DET,todo
el,DET,el
mundo,NOUN,mundo
.,PUNCT,.
Se,PRON,él
han,AUX,haber
hecho,VERB,hacer
321.903,NUM,321903
camas,NOUN,cama
y,CCONJ,y
servido,VERB,servir
